,GR,M2R1,M2R2,M2R3,M2R6,M2R9,DT,ZDEN,ZCOR,CNC,log,Formação
4735.3728,97.1044,4.4989,5.6968,6.4617,6.818,6.8516,65.7884,2.5898,-0.047,18.8239,LIS_003,Itajai-Açu e Ilha Bela
4735.5252,97.4738,4.566,5.7654,6.5309,6.8953,6.928,64.9607,2.5964,-0.0473,18.4675,LIS_003,Itajai-Açu e Ilha Bela
4735.6776,98.1802,4.6105,5.7852,6.5281,6.8886,6.9191,64.6729,2.6143,-0.0385,18.2259,LIS_003,Itajai-Açu e Ilha Bela
4735.83,97.525,4.6554,5.7901,6.4926,6.8381,6.8667,64.7767,2.6354,-0.025,18.2577,LIS_003,Itajai-Açu e Ilha Bela
4735.9824,93.0399,4.806,5.9185,6.5834,6.9122,6.9414,64.9961,2.6504,-0.0144,16.9303,LIS_003,Itajai-Açu e Ilha Bela
4736.1348,87.0452,5.0493,6.1467,6.775,7.0864,7.1196,65.2241,2.6586,-0.0086,13.0004,LIS_003,Itajai-Açu e Ilha Bela
4736.2872,85.6781,5.3446,6.3987,6.9865,7.2772,7.318,65.6135,2.6624,-0.0097,10.1612,LIS_003,Itajai-Açu e Ilha Bela
4736.4396,89.4808,5.5791,6.5257,7.061,7.3294,7.3805,66.31,2.6667,-0.019,10.0617,LIS_003,Itajai-Açu e Ilha Bela
4736.592,91.9249,5.3564,6.1244,6.576,6.818,6.8771,67.3766,2.6802,-0.0299,11.5766,LIS_003,Itajai-Açu e Ilha Bela
4736.7444,91.1289,4.8948,5.5331,5.9191,6.1409,6.2057,68.9348,2.7016,-0.031,13.2293,LIS_003,Itajai-Açu e Ilha Bela
4736.8968,90.9097,4.6905,5.331,5.711,5.9388,6.0127,70.9957,2.708,-0.0277,14.8851,LIS_003,Itajai-Açu e Ilha Bela
4737.0492,91.7283,4.6871,5.4155,5.835,6.0886,6.1746,73.2392,2.6842,-0.0309,16.6858,LIS_003,Itajai-Açu e Ilha Bela
4737.2016,92.7868,4.7059,5.5307,6.006,6.2917,6.3888,74.8868,2.6463,-0.0383,17.3768,LIS_003,Itajai-Açu e Ilha Bela
4737.354,93.6102,4.7099,5.592,6.1163,6.4306,6.5349,75.0836,2.6155,-0.0403,17.7711,LIS_003,Itajai-Açu e Ilha Bela
4737.5064,93.518,4.7138,5.6109,6.1657,6.5003,6.6071,73.6972,2.5951,-0.0388,18.8411,LIS_003,Itajai-Açu e Ilha Bela
4737.6588,92.8633,4.7211,5.6083,6.1738,6.5185,6.6235,71.5496,2.5813,-0.0406,19.7455,LIS_003,Itajai-Açu e Ilha Bela
4737.8112,92.6292,4.7332,5.6041,6.1663,6.5123,6.6124,69.7724,2.5734,-0.0443,19.7376,LIS_003,Itajai-Açu e Ilha Bela
4737.9636,92.4929,4.7488,5.6062,6.1577,6.4983,6.5916,68.9159,2.5725,-0.0428,19.2873,LIS_003,Itajai-Açu e Ilha Bela
4738.116,92.0662,4.7594,5.6059,6.1433,6.4738,6.5594,68.8613,2.5776,-0.0365,19.1431,LIS_003,Itajai-Açu e Ilha Bela
4738.2684,91.6041,4.765,5.6015,6.1248,6.443,6.5209,69.0808,2.5837,-0.0335,19.2076,LIS_003,Itajai-Açu e Ilha Bela
4738.4208,91.7515,4.7767,5.6048,6.1174,6.4237,6.4946,69.1275,2.5868,-0.0354,19.4265,LIS_003,Itajai-Açu e Ilha Bela
4738.5732,92.8385,4.7934,5.6148,6.1217,6.4181,6.4828,68.9064,2.5877,-0.0387,19.5916,LIS_003,Itajai-Açu e Ilha Bela
4738.7256,94.0837,4.7987,5.6146,6.1204,6.4089,6.4679,68.4498,2.587,-0.0429,19.5489,LIS_003,Itajai-Açu e Ilha Bela
4738.878,95.162,4.7837,5.5972,6.1064,6.3891,6.4427,67.8903,2.5836,-0.0481,19.5662,LIS_003,Itajai-Açu e Ilha Bela
4739.0304,96.2991,4.7599,5.5803,6.0991,6.3791,6.4281,67.5065,2.5808,-0.0508,19.8295,LIS_003,Itajai-Açu e Ilha Bela
4739.1828,95.8633,4.7504,5.5965,6.1339,6.4159,6.4611,67.5057,2.582,-0.0492,19.9325,LIS_003,Itajai-Açu e Ilha Bela
4739.3352,93.7667,4.7726,5.6717,6.2336,6.528,6.5711,67.8645,2.5857,-0.0444,19.3655,LIS_003,Itajai-Açu e Ilha Bela
4739.4876,92.307,4.8187,5.7969,6.3977,6.7036,6.7466,68.3737,2.5891,-0.0387,18.4024,LIS_003,Itajai-Açu e Ilha Bela
4739.64,92.8361,4.8309,5.8885,6.528,6.8435,6.8884,68.8591,2.5873,-0.0371,17.5838,LIS_003,Itajai-Açu e Ilha Bela
4739.7924,93.8892,4.7551,5.8586,6.5231,6.8411,6.8898,69.3188,2.5794,-0.0413,17.3285,LIS_003,Itajai-Açu e Ilha Bela
4739.9448,95.2485,4.6361,5.7505,6.4265,6.7423,6.7966,69.8217,2.5704,-0.0493,17.7751,LIS_003,Itajai-Açu e Ilha Bela
4740.0972,96.575,4.5526,5.666,6.3491,6.6639,6.7258,70.3593,2.5664,-0.0532,18.606,LIS_003,Itajai-Açu e Ilha Bela
4740.2496,97.0778,4.5117,5.62,6.3057,6.6222,6.6927,70.7814,2.5674,-0.0488,19.1438,LIS_003,Itajai-Açu e Ilha Bela
4740.402,97.2317,4.4778,5.5673,6.2451,6.5643,6.6426,70.9112,2.5694,-0.0451,19.2275,LIS_003,Itajai-Açu e Ilha Bela
4740.5544,97.7643,4.4446,5.5,6.1608,6.4832,6.5667,70.7333,2.5715,-0.0475,19.1521,LIS_003,Itajai-Açu e Ilha Bela
4740.7068,97.7395,4.4364,5.4547,6.0988,6.4268,6.5126,70.4093,2.5739,-0.0503,19.1338,LIS_003,Itajai-Açu e Ilha Bela
4740.8592,96.1128,4.4578,5.4477,6.0874,6.4193,6.5041,70.0787,2.576,-0.0509,19.1579,LIS_003,Itajai-Açu e Ilha Bela
4741.0116,93.7137,4.4776,5.4514,6.0918,6.4309,6.511,69.6873,2.5796,-0.0474,18.9885,LIS_003,Itajai-Açu e Ilha Bela
4741.164,91.7359,4.4866,5.4596,6.1068,6.453,6.525,69.088,2.5841,-0.0387,18.6465,LIS_003,Itajai-Açu e Ilha Bela
4741.3164,90.8532,4.4991,5.4874,6.1423,6.4993,6.5611,68.2286,2.5829,-0.0337,18.7143,LIS_003,Itajai-Açu e Ilha Bela
4741.4688,90.4799,4.5063,5.5172,6.1862,6.5444,6.5947,67.3096,2.5749,-0.0394,19.0886,LIS_003,Itajai-Açu e Ilha Bela
4741.6212,90.497,4.4899,5.5214,6.2,6.5536,6.5923,66.7162,2.5683,-0.0474,19.1795,LIS_003,Itajai-Açu e Ilha Bela
4741.7736,91.5388,4.4467,5.4943,6.1775,6.5209,6.5491,66.6816,2.5672,-0.0476,19.1922,LIS_003,Itajai-Açu e Ilha Bela
4741.926,92.1462,4.3908,5.4523,6.1378,6.468,6.4879,67.0909,2.5689,-0.0422,19.5918,LIS_003,Itajai-Açu e Ilha Bela
4742.0784,91.2861,4.3416,5.4167,6.105,6.4219,6.4362,67.6038,2.5706,-0.039,19.9529,LIS_003,Itajai-Açu e Ilha Bela
4742.2308,91.1214,4.3118,5.3991,6.0912,6.3974,6.4085,67.9202,2.5733,-0.0379,19.9098,LIS_003,Itajai-Açu e Ilha Bela
4742.3832,91.9533,4.3014,5.397,6.0926,6.3915,6.4016,67.9544,2.5768,-0.036,19.9452,LIS_003,Itajai-Açu e Ilha Bela
4742.5356,92.1848,4.3096,5.4104,6.1089,6.405,6.4157,67.8406,2.5772,-0.0366,20.2089,LIS_003,Itajai-Açu e Ilha Bela
4742.688,91.7149,4.3382,5.4455,6.1479,6.4464,6.4587,67.7592,2.5732,-0.0406,20.0697,LIS_003,Itajai-Açu e Ilha Bela
4742.8404,91.2534,4.3796,5.4949,6.203,6.5083,6.5229,67.7812,2.5691,-0.0442,19.5449,LIS_003,Itajai-Açu e Ilha Bela
4742.9928,90.8627,4.4314,5.5569,6.2737,6.5893,6.6063,67.8914,2.5696,-0.0445,19.2137,LIS_003,Itajai-Açu e Ilha Bela
4743.1452,91.0252,4.4972,5.6363,6.3663,6.6946,6.7141,68.0304,2.5737,-0.0422,19.1148,LIS_003,Itajai-Açu e Ilha Bela
4743.2976,91.4167,4.552,5.7028,6.4467,6.7869,6.8088,68.1441,2.5757,-0.0426,18.8612,LIS_003,Itajai-Açu e Ilha Bela
4743.45,90.9204,4.5678,5.7223,6.4752,6.8234,6.8475,68.2213,2.5725,-0.0501,18.6762,LIS_003,Itajai-Açu e Ilha Bela
4743.6024,90.2781,4.5513,5.7036,6.4608,6.8128,6.839,68.2272,2.5673,-0.0573,18.6918,LIS_003,Itajai-Açu e Ilha Bela
4743.7548,90.5494,4.524,5.6728,6.4321,6.7854,6.8137,68.0845,2.5655,-0.0524,18.7599,LIS_003,Itajai-Açu e Ilha Bela
4743.9072,91.7065,4.4989,5.6441,6.4044,6.7578,6.7883,67.7821,2.5664,-0.0417,18.8145,LIS_003,Itajai-Açu e Ilha Bela
4744.0596,92.746,4.4792,5.6198,6.3801,6.7329,6.7655,67.4234,2.5661,-0.0391,18.8697,LIS_003,Itajai-Açu e Ilha Bela
4744.212,93.0904,4.4652,5.6005,6.3592,6.7105,6.7449,67.1888,2.5641,-0.0433,18.902,LIS_003,Itajai-Açu e Ilha Bela
4744.3644,92.6688,4.4578,5.5883,6.3428,6.6914,6.7268,67.1939,2.5614,-0.0453,19.0401,LIS_003,Itajai-Açu e Ilha Bela
4744.5168,92.2905,4.4622,5.5898,6.3371,6.6817,6.717,67.3578,2.5578,-0.045,19.2503,LIS_003,Itajai-Açu e Ilha Bela
4744.6692,92.5178,4.4909,5.6183,6.3559,6.695,6.7288,67.4857,2.5556,-0.0469,19.5182,LIS_003,Itajai-Açu e Ilha Bela
4744.8216,92.3739,4.5407,5.6646,6.3884,6.7199,6.7509,67.4688,2.56,-0.0475,19.8266,LIS_003,Itajai-Açu e Ilha Bela
4744.974,91.7204,4.5916,5.6989,6.4021,6.723,6.7498,67.3545,2.5714,-0.0427,19.7474,LIS_003,Itajai-Açu e Ilha Bela
4745.1264,91.7253,4.6302,5.7069,6.3845,6.6926,6.7144,67.2513,2.5815,-0.0404,19.0829,LIS_003,Itajai-Açu e Ilha Bela
4745.2788,91.5305,4.6559,5.6979,6.3506,6.6465,6.663,67.2249,2.5857,-0.0445,18.4914,LIS_003,Itajai-Açu e Ilha Bela
4745.4312,89.9414,4.6749,5.6916,6.3265,6.6139,6.6259,67.2435,2.5901,-0.0447,18.466,LIS_003,Itajai-Açu e Ilha Bela
4745.5836,87.6857,4.6988,5.7093,6.339,6.6242,6.6329,67.2564,2.5969,-0.0405,18.6335,LIS_003,Itajai-Açu e Ilha Bela
4745.736,86.8734,4.7297,5.7532,6.3918,6.6817,6.6887,67.2913,2.6024,-0.0375,18.5269,LIS_003,Itajai-Açu e Ilha Bela
4745.8884,88.3465,4.7377,5.783,6.4398,6.7391,6.746,67.3909,2.6076,-0.0353,18.2642,LIS_003,Itajai-Açu e Ilha Bela
4746.0408,90.9131,4.6818,5.7456,6.4217,6.7306,6.7389,67.5588,2.6128,-0.0348,17.9547,LIS_003,Itajai-Açu e Ilha Bela
4746.1932,93.3242,4.5588,5.6372,6.3286,6.6448,6.6551,67.7762,2.617,-0.036,17.7788,LIS_003,Itajai-Açu e Ilha Bela
4746.3456,95.7606,4.403,5.4965,6.1986,6.519,6.5315,68.0048,2.6206,-0.0336,17.9607,LIS_003,Itajai-Açu e Ilha Bela
4746.498,98.2535,4.2583,5.3676,6.0766,6.3986,6.413,68.1981,2.6191,-0.0325,18.2991,LIS_003,Itajai-Açu e Ilha Bela
4746.6504,98.9406,4.1782,5.3041,6.0204,6.3437,6.3595,68.3251,2.6083,-0.037,18.6528,LIS_003,Itajai-Açu e Ilha Bela
4746.8028,97.9544,4.1972,5.3417,6.0696,6.396,6.4127,68.4015,2.5953,-0.041,19.3894,LIS_003,Itajai-Açu e Ilha Bela
4746.9552,98.2864,4.2707,5.4232,6.159,6.4875,6.5047,68.5087,2.5889,-0.0396,20.1759,LIS_003,Itajai-Açu e Ilha Bela
4747.1076,101.0268,4.3124,5.4446,6.1725,6.4972,6.5143,68.7493,2.5891,-0.0361,20.2048,LIS_003,Itajai-Açu e Ilha Bela
4747.26,103.2311,4.2987,5.3855,6.0907,6.4069,6.4236,69.1341,2.5899,-0.0353,19.7836,LIS_003,Itajai-Açu e Ilha Bela
4747.4124,102.3577,4.2521,5.2861,5.9642,6.2714,6.2881,69.5239,2.5859,-0.0379,19.818,LIS_003,Itajai-Açu e Ilha Bela
4747.5648,98.7966,4.2104,5.2044,5.863,6.1657,6.183,69.6967,2.5796,-0.0386,20.4698,LIS_003,Itajai-Açu e Ilha Bela
4747.7172,93.2165,4.2263,5.2123,5.87,6.1778,6.1965,69.4723,2.5767,-0.037,20.9793,LIS_003,Itajai-Açu e Ilha Bela
4747.8696,87.1767,4.3337,5.3517,6.0334,6.3581,6.3793,68.8489,2.5788,-0.038,20.6434,LIS_003,Itajai-Açu e Ilha Bela
4748.022,83.1825,4.4929,5.5687,6.2929,6.643,6.6675,68.0172,2.5843,-0.0396,19.529,LIS_003,Itajai-Açu e Ilha Bela
4748.1744,82.018,4.6203,5.7544,6.5248,6.9003,6.9279,67.2649,2.5924,-0.0378,18.4264,LIS_003,Itajai-Açu e Ilha Bela
4748.3268,82.1908,4.7048,5.8918,6.7069,7.1037,7.1339,66.8819,2.6014,-0.0337,17.6844,LIS_003,Itajai-Açu e Ilha Bela
4748.4792,83.0805,4.7748,6.0122,6.8693,7.2824,7.3141,67.0007,2.6063,-0.0312,17.4251,LIS_003,Itajai-Açu e Ilha Bela
4748.6316,85.3126,4.7944,6.0567,6.9371,7.355,7.3866,67.5246,2.603,-0.033,17.7854,LIS_003,Itajai-Açu e Ilha Bela
4748.784,87.4413,4.7269,5.965,6.8342,7.2402,7.2696,68.2085,2.593,-0.0401,18.3492,LIS_003,Itajai-Açu e Ilha Bela
4748.9364,88.1124,4.6049,5.78,6.6078,6.9899,7.0157,68.8016,2.5807,-0.0487,18.3902,LIS_003,Itajai-Açu e Ilha Bela
4749.0888,87.8141,4.4916,5.6,6.3762,6.7321,6.7537,69.1735,2.5713,-0.053,18.1494,LIS_003,Itajai-Açu e Ilha Bela
4749.2412,88.0834,4.4219,5.4884,6.2211,6.5557,6.5734,69.3299,2.5693,-0.0501,18.2964,LIS_003,Itajai-Açu e Ilha Bela
4749.3936,89.7236,4.3886,5.4443,6.149,6.4692,6.4836,69.3135,2.5744,-0.044,18.5675,LIS_003,Itajai-Açu e Ilha Bela
4749.546,92.0582,4.3705,5.4371,6.1291,6.4409,6.4531,69.1542,2.5786,-0.0412,18.6011,LIS_003,Itajai-Açu e Ilha Bela
4749.6984,92.7312,4.3588,5.4448,6.1362,6.4445,6.4555,68.9077,2.5739,-0.043,18.7931,LIS_003,Itajai-Açu e Ilha Bela
4749.8508,91.1149,4.3593,5.4653,6.1638,6.4726,6.4832,68.6808,2.5618,-0.047,19.3329,LIS_003,Itajai-Açu e Ilha Bela
4750.0032,88.513,4.3768,5.5,6.2089,6.5208,6.532,68.611,2.5501,-0.0543,19.6322,LIS_003,Itajai-Açu e Ilha Bela
4750.1556,86.5042,4.3987,5.5331,6.2506,6.566,6.5782,68.8078,2.5467,-0.0613,19.0817,LIS_003,Itajai-Açu e Ilha Bela
4750.308,86.2649,4.4065,5.5442,6.2652,6.5825,6.5957,69.2741,2.5521,-0.0594,18.2508,LIS_003,Itajai-Açu e Ilha Bela
4750.4604,88.7588,4.3926,5.5269,6.2459,6.5628,6.577,69.8815,2.5603,-0.0494,17.9906,LIS_003,Itajai-Açu e Ilha Bela
4750.6128,94.0976,4.3512,5.474,6.1849,6.4992,6.5139,70.4434,2.566,-0.0435,18.5505,LIS_003,Itajai-Açu e Ilha Bela
4750.7652,100.851,4.2813,5.3799,6.0761,6.386,6.4012,70.7761,2.5699,-0.0472,19.7027,LIS_003,Itajai-Açu e Ilha Bela
4750.9176,104.9765,4.2008,5.2631,5.9405,6.2464,6.2619,70.7637,2.573,-0.052,20.6896,LIS_003,Itajai-Açu e Ilha Bela
4751.07,103.8711,4.1338,5.1541,5.8137,6.1186,6.135,70.4138,2.5751,-0.0498,20.8311,LIS_003,Itajai-Açu e Ilha Bela
4751.2224,98.9045,4.1168,5.1052,5.7565,6.0671,6.0852,69.8399,2.5764,-0.0441,20.1272,LIS_003,Itajai-Açu e Ilha Bela
4751.3748,93.9465,4.1862,5.1699,5.8317,6.158,6.1791,69.278,2.5777,-0.0398,19.2878,LIS_003,Itajai-Açu e Ilha Bela
4751.5272,91.5238,4.3311,5.3424,6.0351,6.3876,6.4134,68.9426,2.5805,-0.0377,18.785,LIS_003,Itajai-Açu e Ilha Bela
4751.6796,90.4289,4.4937,5.5562,6.2943,6.6795,6.7115,68.8301,2.5832,-0.0411,18.6866,LIS_003,Itajai-Açu e Ilha Bela
4751.832,88.3576,4.6141,5.7368,6.5257,6.9439,6.983,68.7092,2.583,-0.0498,18.8051,LIS_003,Itajai-Açu e Ilha Bela
4751.9844,84.5564,4.6752,5.8575,6.6964,7.1442,7.1907,68.3591,2.5805,-0.0548,18.8916,LIS_003,Itajai-Açu e Ilha Bela
4752.1368,80.0539,4.7041,5.9436,6.8306,7.3043,7.3578,67.8303,2.578,-0.0527,18.557,LIS_003,Itajai-Açu e Ilha Bela
4752.2892,77.5421,4.7357,6.0331,6.9669,7.4635,7.5234,67.4396,2.5768,-0.0463,17.7658,LIS_003,Itajai-Açu e Ilha Bela
4752.4416,80.1416,4.789,6.1492,7.1289,7.6456,7.7106,67.4835,2.5761,-0.0375,17.1517,LIS_003,Itajai-Açu e Ilha Bela
4752.594,86.5285,4.8549,6.2777,7.2985,7.8297,7.8978,67.9111,2.5726,-0.0348,17.1503,LIS_003,Itajai-Açu e Ilha Bela
4752.7464,91.3646,4.893,6.3566,7.4026,7.9358,8.0034,68.3561,2.5689,-0.0386,17.4245,LIS_003,Itajai-Açu e Ilha Bela
4752.8988,91.9412,4.8611,6.3208,7.3644,7.8812,7.9438,68.5093,2.5693,-0.0397,17.6689,LIS_003,Itajai-Açu e Ilha Bela
4753.0512,90.0266,4.7697,6.1867,7.202,7.6862,7.7393,68.3544,2.5719,-0.0366,17.9405,LIS_003,Itajai-Açu e Ilha Bela
4753.2036,87.5296,4.6854,6.0559,7.0347,7.4792,7.5196,68.1005,2.5733,-0.0366,17.9673,LIS_003,Itajai-Açu e Ilha Bela
4753.356,85.5622,4.6597,6.0088,6.9566,7.3612,7.3863,68.0045,2.5767,-0.0382,17.4264,LIS_003,Itajai-Açu e Ilha Bela
4753.5084,84.8557,4.6983,6.0556,6.9793,7.3438,7.3515,68.1621,2.5819,-0.0399,16.8191,LIS_003,Itajai-Açu e Ilha Bela
4753.6608,83.9787,4.782,6.1644,7.0625,7.3834,7.3708,68.4808,2.5828,-0.0414,16.8042,LIS_003,Itajai-Açu e Ilha Bela
4753.8132,82.4208,4.8839,6.2863,7.1472,7.4186,7.3843,68.8429,2.5784,-0.0408,17.3096,LIS_003,Itajai-Açu e Ilha Bela
4753.9656,81.778,4.9818,6.3794,7.186,7.4025,7.3471,69.1519,2.5768,-0.0407,18.2072,LIS_003,Itajai-Açu e Ilha Bela
4754.118,82.4504,5.0385,6.3937,7.1298,7.2894,7.2158,69.3656,2.583,-0.0413,19.4002,LIS_003,Itajai-Açu e Ilha Bela
4754.2704,84.1376,5.0108,6.2911,6.9497,7.0557,6.9692,69.5014,2.5915,-0.0371,19.9566,LIS_003,Itajai-Açu e Ilha Bela
4754.4228,86.483,4.9205,6.1254,6.7158,6.7781,6.6837,69.597,2.5952,-0.0313,19.2671,LIS_003,Itajai-Açu e Ilha Bela
4754.5752,87.8268,4.8152,5.968,6.5081,6.5395,6.4415,69.6639,2.5912,-0.0341,18.7999,LIS_003,Itajai-Açu e Ilha Bela
4754.7276,87.7442,4.7091,5.8248,6.327,6.34,6.2416,69.7575,2.5826,-0.0426,19.675,LIS_003,Itajai-Açu e Ilha Bela
4754.88,88.013,4.6259,5.7031,6.1728,6.1784,6.0819,69.9431,2.5777,-0.0439,20.787,LIS_003,Itajai-Açu e Ilha Bela
4755.0324,88.5795,4.5921,5.6196,6.0591,6.0664,5.9732,70.118,2.5804,-0.0355,20.7582,LIS_003,Itajai-Açu e Ilha Bela
4755.1848,88.7655,4.6787,5.6554,6.0733,6.0893,5.9991,70.096,2.5838,-0.0278,20.2707,LIS_003,Itajai-Açu e Ilha Bela
4755.3372,89.3045,4.9585,5.8933,6.3045,6.3351,6.2468,69.7533,2.5812,-0.0297,20.2538,LIS_003,Itajai-Açu e Ilha Bela
4755.4896,89.0043,5.2652,6.1313,6.5381,6.5877,6.504,69.1872,2.5763,-0.0371,20.197,LIS_003,Itajai-Açu e Ilha Bela
4755.642,86.7702,5.357,6.1119,6.5007,6.5688,6.495,68.7477,2.5747,-0.0407,19.7937,LIS_003,Itajai-Açu e Ilha Bela
4755.7944,84.0105,5.3129,5.9689,6.3362,6.421,6.3595,68.7785,2.576,-0.0405,19.6645,LIS_003,Itajai-Açu e Ilha Bela
4755.9468,82.8378,5.2844,5.8929,6.2479,6.3489,6.2992,69.2901,2.5755,-0.0426,19.9822,LIS_003,Itajai-Açu e Ilha Bela
4756.0992,82.7811,5.2809,5.884,6.2375,6.355,6.316,69.8936,2.5718,-0.0462,20.0127,LIS_003,Itajai-Açu e Ilha Bela
4756.2516,82.6196,5.2772,5.893,6.2547,6.3886,6.3593,70.15,2.5683,-0.0445,18.9972,LIS_003,Itajai-Açu e Ilha Bela
4756.404,81.7639,5.2849,5.9195,6.3004,6.4518,6.4308,69.8256,2.5685,-0.0404,17.5179,LIS_003,Itajai-Açu e Ilha Bela
4756.5564,81.3966,5.3224,5.9845,6.3964,6.5674,6.5533,69.0528,2.5721,-0.0398,16.6149,LIS_003,Itajai-Açu e Ilha Bela
4756.7088,82.2307,5.3593,6.0641,6.516,6.7087,6.7006,68.2861,2.576,-0.0404,16.4665,LIS_003,Itajai-Açu e Ilha Bela
4756.8612,82.4493,5.3071,6.0653,6.5569,6.7703,6.7678,67.9126,2.5778,-0.0404,16.5909,LIS_003,Itajai-Açu e Ilha Bela
4757.0136,81.4508,5.0984,5.9055,6.4269,6.6562,6.6594,68.0293,2.5766,-0.0433,16.5734,LIS_003,Itajai-Açu e Ilha Bela
4757.166,81.1046,4.8075,5.6561,6.2,6.4419,6.4508,68.4096,2.5722,-0.0474,16.6022,LIS_003,Itajai-Açu e Ilha Bela
4757.3184,82.0706,4.5766,5.4759,6.0483,6.3063,6.3215,68.6951,2.5666,-0.0463,17.0956,LIS_003,Itajai-Açu e Ilha Bela
4757.4708,82.0745,4.4583,5.4254,6.0394,6.3207,6.3427,68.6618,2.5625,-0.0437,17.8459,LIS_003,Itajai-Açu e Ilha Bela
4757.6232,80.673,4.4183,5.4609,6.1249,6.4356,6.4646,68.3965,2.5598,-0.0441,18.3568,LIS_003,Itajai-Açu e Ilha Bela
4757.7756,80.2834,4.4095,5.5197,6.2338,6.5759,6.6109,68.1597,2.5584,-0.045,18.6275,LIS_003,Itajai-Açu e Ilha Bela
4757.928,82.0276,4.4271,5.5948,6.3566,6.7294,6.7682,68.096,2.5611,-0.044,18.6032,LIS_003,Itajai-Açu e Ilha Bela
4758.0804,83.9082,4.4878,5.7128,6.5223,6.9238,6.9632,68.1482,2.567,-0.0439,17.6253,LIS_003,Itajai-Açu e Ilha Bela
4758.2328,84.6349,4.5905,5.879,6.7367,7.1623,7.1985,68.1124,2.5691,-0.0436,15.8548,LIS_003,Itajai-Açu e Ilha Bela
4758.3852,84.3456,4.7229,6.0783,6.9811,7.4229,7.4519,67.8649,2.5637,-0.0419,14.5076,LIS_003,Itajai-Açu e Ilha Bela
4758.5376,83.9467,4.8507,6.2585,7.1931,7.6385,7.6572,67.4944,2.5566,-0.041,14.0691,LIS_003,Itajai-Açu e Ilha Bela
4758.69,84.6727,4.8999,6.3172,7.254,7.6859,7.6933,67.2243,2.5546,-0.0396,14.1709,LIS_003,Itajai-Açu e Ilha Bela
4758.8424,85.7225,4.8558,6.2414,7.1517,7.5586,7.5569,67.2487,2.5581,-0.036,14.4133,LIS_003,Itajai-Açu e Ilha Bela
4758.9948,85.3941,4.7935,6.1425,7.0202,7.4043,7.398,67.6001,2.561,-0.0342,15.0699,LIS_003,Itajai-Açu e Ilha Bela
4759.1472,84.1887,4.7483,6.0758,6.9309,7.3029,7.2978,68.152,2.5604,-0.0399,16.408,LIS_003,Itajai-Açu e Ilha Bela
4759.2996,84.1697,4.7067,6.0238,6.8695,7.2417,7.2435,68.6612,2.5603,-0.0501,17.9438,LIS_003,Itajai-Açu e Ilha Bela
4759.452,84.7597,4.6678,5.9801,6.8299,7.2137,7.2274,68.9054,2.5646,-0.0532,18.7602,LIS_003,Itajai-Açu e Ilha Bela
4759.6044,85.0069,4.6316,5.9389,6.8022,7.206,7.2348,68.8277,2.5705,-0.0465,18.8133,LIS_003,Itajai-Açu e Ilha Bela
4759.7568,85.1086,4.6095,5.9124,6.794,7.2223,7.2673,68.6201,2.5735,-0.0413,18.7728,LIS_003,Itajai-Açu e Ilha Bela
4759.9092,84.8784,4.6444,5.9554,6.8626,7.3183,7.3786,68.5453,2.5737,-0.0434,18.6914,LIS_003,Itajai-Açu e Ilha Bela
4760.0616,83.2708,4.7583,6.0946,7.0339,7.5173,7.5902,68.657,2.5747,-0.0461,18.4209,LIS_003,Itajai-Açu e Ilha Bela
4760.214,81.2941,4.9565,6.3287,7.3018,7.8088,7.89,68.7538,2.5771,-0.0466,18.2296,LIS_003,Itajai-Açu e Ilha Bela
4760.3664,80.7129,5.2099,6.6058,7.6009,8.1202,8.2033,68.5948,2.5785,-0.0471,18.447,LIS_003,Itajai-Açu e Ilha Bela
4760.5188,81.2181,5.3529,6.7104,7.6827,8.1865,8.2625,68.1715,2.5787,-0.049,18.6972,LIS_003,Itajai-Açu e Ilha Bela
4760.6712,82.1373,5.3152,6.5801,7.4853,7.9473,8.0086,67.7387,2.578,-0.0516,18.342,LIS_003,Itajai-Açu e Ilha Bela
4760.8236,82.6956,5.2501,6.4422,7.281,7.6989,7.7437,67.5759,2.5756,-0.052,17.3934,LIS_003,Itajai-Açu e Ilha Bela
4760.976,82.2365,5.2412,6.4139,7.2117,7.5961,7.6254,67.7253,2.5731,-0.0515,16.5488,LIS_003,Itajai-Açu e Ilha Bela
4761.1284,81.0839,5.2547,6.4431,7.2222,7.583,7.5985,68.0172,2.5741,-0.052,16.3171,LIS_003,Itajai-Açu e Ilha Bela
4761.2808,80.4972,5.2596,6.4718,7.246,7.5907,7.595,68.2833,2.5796,-0.0481,16.5308,LIS_003,Itajai-Açu e Ilha Bela
4761.4332,81.0582,5.2567,6.4851,7.2616,7.597,7.5927,68.4641,2.5891,-0.0372,16.7043,LIS_003,Itajai-Açu e Ilha Bela
4761.5856,82.6646,5.2533,6.4855,7.2667,7.5981,7.5878,68.5682,2.599,-0.0283,16.5497,LIS_003,Itajai-Açu e Ilha Bela
4761.738,83.883,5.2519,6.4782,7.2639,7.5949,7.5808,68.6089,2.6027,-0.028,16.2928,LIS_003,Itajai-Açu e Ilha Bela
4761.8904,83.2723,5.2522,6.4691,7.2581,7.5907,7.5744,68.5708,2.5999,-0.0341,16.1094,LIS_003,Itajai-Açu e Ilha Bela
4762.0428,81.6297,5.2523,6.4608,7.2518,7.5864,7.5692,68.4534,2.5985,-0.0402,16.2342,LIS_003,Itajai-Açu e Ilha Bela
